OUTCOME,TOP_GOLD_DIFF,TOP1_IMPACT,TOP2_IMPACT,JUNGLE_GOLD_DIFF,JUNGLE1_IMPACT,JUNGLE2_IMPACT,MIDDLE_GOLD_DIFF,MIDDLE1_IMPACT,MIDDLE2_IMPACT,BOTTOM_GOLD_DIFF,BOTTOM1_IMPACT,BOTTOM2_IMPACT,UTILITY_GOLD_DIFF,UTILITY1_IMPACT,UTILITY2_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
0,-705,0,0,-669,2,0,-275,0,1,296,0,1,342,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,961,2,1,-323,3,2,266,1,2,1266,3,0,170,2,4,1,0,0,0,2,0,2,-1,-1,0,-1,0,0,0,0,2,0,0,-1,-1
0,195,2,0,-515,0,3,216,0,1,-516,0,0,-690,1,1,0,0,0,0,1,-2,-1,0,1,-1,0,0,0,0,0,1,0,0,0,-1
1,-1000,2,1,405,0,0,325,0,0,2727,0,0,1213,0,5,-2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
0,517,0,2,1294,2,2,1746,1,1,-383,3,2,-1095,3,1,0,0,0,-1,-1,1,1,3,0,1,0,-1,0,0,0,-2,0,0,0,0
1,949,1,0,-1591,0,1,-573,2,1,-2535,3,0,-2128,5,2,1,0,0,1,0,0,0,0,0,-2,0,0,0,-3,0,1,0,-3,-1,-1
0,439,1,3,-1423,2,2,-470,0,0,2403,3,0,1247,1,1,0,-1,0,0,1,-2,1,1,0,0,0,0,0,0,0,0,0,-1,0,2
0,890,4,0,2802,1,5,-301,1,0,-4667,2,3,-2609,0,2,1,0,0,0,2,0,1,-2,1,0,0,0,0,-1,0,-2,0,0,0,-2
1,2861,1,1,-582,0,1,832,1,0,242,1,0,-486,2,3,-1,0,0,0,1,0,0,2,0,1,0,-1,0,-1,0,1,0,-2,0,0
1,-610,2,0,-328,1,3,-2510,2,1,2059,1,1,1208,2,2,-1,-1,0,0,0,0,1,1,0,-1,0,0,0,0,-1,1,0,1,-1,0
0,-2183,0,1,-2077,0,0,-511,0,1,201,1,0,287,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
0,476,1,2,-637,2,3,1471,3,4,-2096,3,4,-2873,3,4,-1,1,0,0,0,-1,-1,1,1,-4,2,2,0,1,1,-4,0,0,-1,-2
0,-393,2,1,1237,3,4,-2077,3,2,-274,1,2,815,2,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,-1,-1,1,0,1,1,0
1,1187,0,1,4020,1,1,2668,1,1,60,0,2,1479,0,6,0,0,0,0,1,1,0,2,0,1,-1,2,0,0,0,2,0,0,0,1
1,2492,1,1,-454,0,1,1850,2,1,-458,0,1,248,1,1,-1,0,0,0,1,1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0
0,-4201,1,3,-559,0,1,74,1,2,-257,1,1,-3022,3,2,-2,0,0,-1,1,1,1,1,0,-1,0,-1,0,0,0,0,0,0,0,-2
0,2438,1,1,1949,1,2,-230,0,0,-2571,4,1,-10,3,1,0,0,0,0,0,-1,3,2,0,0,0,0,0,0,0,-1,1,0,0,0
1,3602,0,2,256,0,2,1839,0,2,-1392,1,2,-672,3,0,1,1,0,0,2,1,1,0,0,1,0,0,0,-1,0,0,0,-1,0,-1
0,1949,0,2,131,1,0,-2160,1,2,-3986,0,3,-1324,2,7,1,0,-1,1,0,0,0,0,-1,0,0,-1,0,-3,0,1,0,-2,-1,-4
1,-1122,2,0,1181,1,5,903,0,0,2915,1,1,1504,1,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,-1,-1,2,0,1
1,2033,0,0,2655,0,0,1000,1,0,3087,0,1,492,1,2,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,1,0,0,-1,0
1,690,1,0,1204,0,1,779,0,1,167,3,3,1360,1,4,-1,1,0,0,0,0,3,3,0,1,0,1,0,-3,0,0,0,-1,0,0
1,-1425,1,0,-2036,2,0,-523,4,1,-721,0,1,-668,1,2,-1,0,0,0,-1,0,1,1,-1,-3,0,0,0,0,0,1,0,-1,0,0
1,739,1,3,1768,1,4,1037,0,1,1857,0,3,1580,1,4,0,0,-1,0,1,1,0,0,1,2,1,2,0,1,0,2,0,0,0,2
0,374,2,1,-241,0,2,-356,1,1,-548,2,2,691,0,2,0,-1,0,0,1,0,0,0,0,-1,2,0,0,-2,0,0,0,-1,0,-1
1,-1219,1,3,268,1,1,-2012,0,1,1317,1,3,967,4,4,0,-1,0,1,2,1,-1,0,1,0,0,0,0,-1,0,3,0,0,-2,2
0,356,0,2,-62,0,0,-1145,1,0,-856,1,0,-610,2,1,-1,-1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,-1,0,0
1,275,1,2,3070,1,0,283,1,3,-163,1,4,239,0,2,-1,0,0,0,2,1,3,1,0,-1,1,0,0,0,1,-1,0,0,1,0
0,-2113,1,1,-1496,1,1,-3497,0,2,-1322,0,1,-745,1,3,-1,0,0,0,1,-1,0,0,-1,-1,0,0,0,0,-1,1,0,-1,0,-1
1,687,0,0,-718,3,4,1580,1,0,-86,2,1,-32,3,3,0,0,0,0,0,-1,-2,2,0,1,0,0,0,1,-1,1,0,-1,-1,0
0,-1213,1,3,-628,2,5,556,0,1,-1959,0,2,-922,0,6,-2,-1,0,0,-2,-2,0,-1,0,2,0,0,0,-1,-1,0,0,0,-3,-3
1,717,0,0,1365,0,2,300,2,1,1257,1,1,42,2,5,0,0,0,0,0,1,0,1,0,1,-1,1,0,1,0,2,0,-1,0,-1
1,1114,0,1,155,2,4,3792,1,0,2594,2,0,550,0,1,2,0,0,0,-1,-1,0,0,1,0,0,0,0,1,0,-1,0,0,0,0
1,1859,0,2,1975,1,2,646,1,0,-73,0,2,-326,0,2,0,0,0,0,0,0,2,-1,1,1,0,1,0,1,0,1,0,0,0,0
1,1829,1,1,3618,1,2,2710,0,1,222,1,2,294,2,3,-1,0,0,0,1,1,0,3,0,2,1,0,0,0,0,-1,0,-1,-1,0
1,-296,1,0,-891,2,2,1879,0,0,1780,3,5,938,1,2,0,0,0,0,0,-1,2,-1,0,1,2,1,-1,-2,0,1,0,-1,0,1
0,-2754,0,1,-2602,1,2,-370,3,1,-760,0,3,-1586,0,3,0,-1,0,0,-1,1,0,0,0,0,-1,0,-1,-1,1,0,0,-1,-1,-1
1,2200,2,4,578,0,0,2262,1,3,3131,1,2,1539,0,3,-1,-1,0,0,2,3,0,0,1,0,0,0,1,-1,0,2,0,0,0,2
1,-2859,0,1,1479,2,1,507,1,1,1326,0,0,169,5,3,0,0,0,0,0,-1,0,2,0,1,0,-1,0,0,0,1,0,0,0,-4
0,-1167,4,1,702,1,0,1917,0,1,-2590,0,1,-2158,1,1,-1,0,0,0,2,0,0,1,1,1,0,0,0,0,0,-1,0,0,0,-1
1,-1815,0,0,2408,2,5,-1046,1,0,4274,2,3,1228,2,6,2,0,0,0,-2,0,2,1,-1,0,1,0,0,3,0,3,0,-1,0,-1
1,-1167,0,1,1757,0,1,-37,2,2,-1767,3,2,-706,4,1,0,0,0,0,1,2,2,0,0,0,-1,0,0,-2,0,0,0,-1,-2,-1
1,896,1,2,628,0,3,-727,1,0,3787,0,0,210,1,3,-1,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,-1,0,0
1,1349,1,0,530,3,1,-202,2,1,-1648,3,4,-734,0,3,0,0,0,0,-1,0,2,1,0,-2,1,0,0,-2,0,0,0,1,0,0
0,-580,0,1,1541,3,0,721,1,0,-1023,1,1,-161,4,1,0,0,-1,0,0,1,1,2,0,3,0,0,0,0,0,1,0,0,0,-1
1,837,2,1,1564,2,1,1614,0,1,461,1,1,692,3,5,0,1,-1,1,0,0,-1,1,1,0,0,1,0,-1,0,2,0,-1,0,-2
1,2880,1,2,1369,1,3,1378,2,2,4750,0,3,2534,0,2,0,0,0,0,0,1,-1,1,0,-1,2,-1,1,2,1,1,1,0,0,1
1,-102,0,1,1016,1,3,2897,0,0,1078,0,3,1033,0,2,0,0,0,0,1,0,1,-1,0,1,1,1,0,1,0,1,0,1,0,1
0,-1540,0,2,-1998,1,4,925,2,2,2279,2,4,-1546,5,3,-1,0,0,0,0,0,-1,-2,0,0,1,-1,0,1,-1,0,0,-1,0,0
1,-187,0,0,-278,1,2,128,2,1,3064,2,1,1464,0,3,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,2,0,0,0,0
1,-1233,1,3,852,2,4,1034,4,1,434,3,2,-382,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,-1,-1,-1,0,0,0,-1
1,1787,0,0,2346,3,2,1523,0,4,343,3,3,1266,1,5,0,1,0,0,0,2,0,1,0,1,1,0,0,-1,-1,2,0,0,0,1
0,-1031,1,0,-437,1,3,-472,1,1,-1310,0,0,-262,3,3,0,0,0,0,0,-2,0,0,0,1,-1,1,0,0,0,2,0,0,0,-2
0,367,0,1,-582,1,1,584,1,4,1605,4,1,1159,4,2,1,0,0,0,0,0,1,1,-1,-2,0,0,0,-1,0,2,0,-1,0,1
1,1564,0,0,-1614,2,2,-726,2,0,1063,1,2,-244,3,3,0,0,0,1,0,-1,-1,0,0,-2,1,0,0,2,-1,2,0,-2,0,0
0,-1958,4,5,-1283,0,3,-464,2,3,-88,2,2,-270,1,2,-2,-3,0,0,0,0,0,0,2,-2,0,0,0,-1,-1,1,0,-2,1,1
1,272,0,0,476,1,1,4005,2,2,687,0,1,63,1,3,0,0,0,0,0,2,0,0,0,0,-1,2,0,0,0,0,0,0,-1,1
0,1658,2,0,195,2,2,-431,0,2,467,2,0,717,2,1,1,0,0,0,1,-2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,-654,0,0,-582,1,2,2982,3,1,-1396,2,2,271,3,2,0,0,0,0,0,2,-1,0,-1,1,1,3,0,-1,-1,0,0,-1,0,0
1,-411,3,0,-1062,3,3,-2465,2,4,4954,1,4,812,2,1,-1,-2,0,0,-1,-1,2,0,-1,2,2,1,0,0,1,0,0,-1,0,0
0,1597,2,0,-253,3,2,800,2,1,-1697,0,1,494,3,3,1,0,0,0,0,0,-1,1,0,1,-1,0,1,0,0,2,0,1,1,-3
0,-2568,1,1,-891,2,3,-832,1,1,3150,2,2,1492,3,3,-1,0,0,0,-2,1,0,2,0,0,0,-1,1,0,-1,1,-1,0,-1,1
0,-143,0,0,-256,0,0,-1874,0,3,3348,0,0,465,3,0,0,0,0,0,0,0,0,1,0,-2,0,-1,0,0,0,2,0,0,0,0
1,320,0,1,-91,0,1,-982,0,0,624,1,2,-237,4,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,-1,-2,-1
0,-3019,0,4,215,0,3,-993,4,2,-4691,1,1,-1674,3,5,-4,2,0,0,-1,2,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,-4
1,614,1,3,41,2,1,902,0,1,-31,2,1,507,2,1,0,0,0,0,2,0,0,-1,1,0,0,1,-1,-1,0,0,0,-2,0,1
1,1518,1,4,2305,2,1,-1514,2,1,-861,1,1,-466,5,2,-1,0,0,0,3,0,0,0,1,-2,0,0,0,1,-1,2,0,-1,0,-4
0,311,1,4,-86,2,1,-1134,0,2,571,3,0,1125,2,1,0,-2,0,-1,1,-1,0,1,-1,-1,0,1,0,0,0,0,0,0,0,3
1,1887,1,1,539,0,3,1530,1,0,-655,1,1,-351,3,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-1,0,-2,-1,0
1,1696,1,0,857,1,1,583,1,1,-1266,3,3,558,1,3,0,0,0,0,0,0,0,2,0,0,-1,0,0,-2,0,0,0,-1,0,3
0,-773,3,0,1207,3,1,3242,3,0,-603,1,0,1412,1,1,1,0,0,0,1,1,-1,1,1,0,1,0,0,1,2,0,1,0,0,0
0,2466,2,0,142,1,2,-529,0,1,-3943,0,2,-177,1,4,0,0,0,0,1,-1,-1,1,1,-1,0,0,0,-1,0,-1,0,0,-1,-2
0,-482,0,0,-447,0,1,-623,0,2,-2807,0,1,-1597,1,2,0,0,0,0,0,0,-1,1,0,-1,-1,0,0,0,0,-1,0,-1,0,-1
1,1546,0,3,4763,2,3,1759,0,6,2522,1,3,2643,1,2,1,0,0,0,0,5,2,2,0,0,0,0,1,0,1,0,0,1,0,0
0,175,2,2,1467,2,1,-15,3,1,1535,2,0,1122,2,0,-1,-1,0,0,1,2,0,1,1,1,0,0,0,0,1,1,0,1,0,0
0,-500,3,1,-1337,2,3,1656,0,2,-1441,2,2,-1297,2,3,0,0,0,0,-1,-1,1,-1,3,-1,1,2,0,-1,-1,0,0,-1,-1,-1
1,478,2,1,1779,1,2,2452,0,1,-210,1,1,-51,2,0,-2,0,1,0,1,1,0,-1,0,1,0,0,0,-1,0,0,0,1,-1,-1
0,-4088,1,2,-395,1,1,-739,0,2,1246,2,2,306,6,0,-2,0,0,0,0,0,0,3,-1,0,0,0,0,-2,0,3,0,0,0,2
0,-2962,1,0,-1232,0,1,-2105,0,3,509,0,1,-1464,2,2,0,0,0,0,1,0,0,-1,0,-2,-1,1,0,0,-1,1,0,0,0,-2
1,-3,1,2,-500,0,2,370,1,1,3267,1,1,1725,0,1,1,0,0,0,0,0,0,0,1,-1,1,0,1,-1,0,1,0,1,0,0
0,-3038,0,2,-5048,0,6,-2885,1,4,-442,0,1,-2243,0,2,-2,0,0,0,0,-2,-1,-2,0,-4,0,0,0,-1,0,0,0,0,-1,-1
0,-480,1,2,-2641,0,1,-3200,1,2,-1783,1,2,-1588,0,3,-2,0,0,0,1,0,0,-1,0,-2,1,0,0,0,-1,0,0,0,-3,0
1,2678,0,0,3550,0,1,1949,1,2,1860,0,3,1894,1,5,1,0,0,1,0,2,2,1,-1,0,0,1,0,0,0,2,0,-1,0,1
0,-4883,0,0,-1032,0,4,-2077,1,2,-4273,0,1,-2624,1,2,0,0,0,0,-1,0,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-2
1,618,0,0,-22,3,1,352,4,5,-632,2,2,-247,3,1,0,0,1,0,0,3,-2,0,0,-1,-2,0,0,0,-1,1,0,-1,-2,1
0,-867,0,0,-1016,2,0,1120,1,4,-1064,1,2,-456,3,4,0,0,0,0,0,1,1,0,-1,0,-1,2,0,-1,0,0,0,-1,-1,-2
1,-2324,1,1,1025,2,0,-3529,1,2,882,1,2,939,0,3,-1,0,1,0,1,-1,1,2,0,0,0,-1,0,-1,1,1,0,0,0,0
1,3916,2,1,-1263,3,4,136,1,2,-393,1,5,88,3,5,0,1,0,0,0,-1,1,1,1,0,2,1,0,1,-1,3,0,-1,1,-2
0,1105,0,1,-1445,0,0,-1478,1,3,-1134,1,1,-803,2,4,-1,0,0,0,0,1,1,1,-1,-1,-1,1,0,0,0,-1,0,-3,0,-1
1,3318,0,2,3865,1,4,1451,1,2,1792,1,1,-1334,2,5,1,0,0,1,2,1,1,1,0,1,0,1,0,1,0,-1,0,1,-1,0
1,547,1,2,-161,3,3,-740,0,0,-1433,3,0,-500,3,1,1,-1,0,0,1,-1,-2,0,1,1,0,1,0,0,-1,-1,0,-1,-2,0
0,4254,2,1,2377,5,3,-752,3,0,-587,3,2,683,2,5,2,1,0,1,2,-2,1,1,0,1,1,0,0,0,-1,0,0,2,-3,-2
0,-2160,1,1,-1887,1,0,-722,0,2,234,3,2,-776,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,2
1,1026,2,0,487,0,1,2491,0,0,145,0,0,708,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-856,2,1,541,0,1,-66,1,3,1019,0,2,-582,1,2,0,0,-1,-1,0,2,1,1,0,0,0,0,1,1,1,1,0,0,0,-1
0,1279,1,1,-412,2,2,1151,0,1,-947,0,2,-2947,2,3,1,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,-1
0,1761,1,2,84,1,2,-2119,0,0,-2366,3,5,-2372,2,5,0,-1,1,-1,-1,-1,0,0,1,1,2,1,0,-2,-2,0,0,0,-3,-2
0,225,2,1,1589,0,3,-1926,2,0,-1999,3,3,-229,2,5,-1,0,0,0,2,-1,2,2,0,0,0,0,0,-2,0,0,0,-1,-2,-2
1,-3273,1,0,2780,0,1,256,0,0,2546,0,2,-505,2,7,0,0,0,-1,0,0,2,4,0,0,0,2,0,1,0,1,0,0,-1,-1
1,-2134,0,1,936,2,1,423,1,1,761,1,3,875,4,2,0,0,0,0,1,1,-1,0,0,0,1,0,0,1,0,0,0,-2,0,-1
1,2706,2,2,2586,0,3,-330,0,2,1621,3,1,-437,0,2,1,-1,0,0,2,2,1,0,0,1,0,0,0,0,-1,0,0,0,0,0
0,-1054,1,1,1518,2,1,713,1,0,526,3,0,968,3,0,-1,0,0,0,0,1,3,2,0,1,0,0,0,0,0,1,0,1,0,0
1,1111,0,4,1700,1,0,-233,0,1,1424,0,0,360,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3408,0,0,-607,2,2,557,1,2,653,1,1,-163,2,2,1,0,0,0,0,0,0,-1,0,-1,1,0,0,-1,0,2,0,0,1,-1
0,-2349,1,1,282,1,1,2910,2,0,569,2,3,507,2,2,-1,0,0,0,-1,2,0,1,0,0,2,0,0,-1,-1,1,0,0,0,-1
0,2216,1,1,-2748,1,3,-616,0,1,86,0,3,-2346,5,2,1,-1,0,1,1,-1,-1,0,0,0,0,-1,0,-2,0,2,0,-2,0,0
0,-1667,0,0,-1610,0,1,-3166,0,2,-3555,1,3,-2204,0,3,0,0,0,0,0,-1,1,0,0,-1,-1,0,0,-2,-1,0,0,0,-1,-2
1,2155,0,3,1013,1,2,2932,2,0,1474,0,2,812,1,2,1,0,0,0,0,0,0,0,2,0,0,-1,0,1,0,2,0,0,0,0
1,-46,0,2,1619,0,3,96,1,0,-360,3,2,378,1,2,0,0,0,0,2,0,1,2,0,1,0,0,0,-1,-1,0,0,1,0,-1
1,1590,2,0,2016,1,2,3683,1,2,26,2,2,1610,3,7,1,0,-2,0,0,2,-1,3,0,-1,1,1,0,0,0,2,-1,0,-1,0
1,1650,1,1,-82,0,2,-1765,2,0,802,1,2,1456,0,2,1,-1,0,0,0,0,1,2,1,-2,0,0,0,-1,0,0,0,1,0,1
1,4256,0,2,3561,0,1,-991,0,2,2137,1,5,1703,1,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,3,0,-1,0,3
0,2513,4,0,994,1,2,204,1,2,-943,1,1,-1389,2,4,0,0,1,0,3,-1,0,0,1,0,0,-1,0,-1,0,2,0,-3,-1,0
0,210,3,1,-1128,0,0,-665,0,2,-1737,1,1,-715,0,2,-1,0,0,0,3,0,0,0,0,-2,1,0,0,-1,0,0,0,0,-1,-1
0,-1638,0,2,-642,1,5,-2590,0,3,-1247,2,3,-1683,2,5,0,-1,0,0,0,-5,2,2,0,-2,-1,0,0,-1,-1,-1,0,0,-3,-2
1,-1281,2,4,2983,1,0,-1731,1,3,2550,0,3,362,1,5,-2,0,0,1,3,1,3,0,1,0,-1,1,0,0,1,3,0,-1,0,0
0,-1356,0,0,-228,0,1,682,0,2,807,0,0,264,4,2,0,0,0,0,0,-1,0,1,0,-2,0,1,0,0,0,2,-1,-1,0,0
1,438,0,2,2630,0,1,-305,0,0,-1341,3,0,-168,3,4,0,0,0,0,2,0,0,3,0,1,0,0,0,-2,0,0,0,-2,0,-1
1,1631,0,0,1142,0,1,-128,2,1,1296,2,2,197,0,2,0,0,1,0,0,1,1,2,0,-2,0,0,0,-1,0,0,0,0,0,0
1,1317,0,2,794,1,0,539,3,2,2025,2,2,442,2,3,0,0,0,0,2,2,0,0,0,-3,0,1,0,0,-1,1,0,-1,0,0
0,-952,0,1,793,1,1,-865,2,1,-1704,0,0,-1648,2,2,0,-1,0,0,0,2,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1
1,-823,3,3,11,1,3,1991,3,4,589,2,0,-460,0,4,-2,0,-1,0,2,2,0,1,0,-1,0,1,0,-1,1,1,0,1,1,0
0,-769,1,1,1350,4,1,-2071,3,2,1980,0,1,1121,2,3,0,-1,0,0,1,1,0,1,0,0,-1,1,0,2,0,0,0,0,-1,-1
0,-106,3,0,-1973,0,2,-1496,1,3,-628,1,1,-739,2,4,0,0,0,1,1,0,1,-1,1,-2,-1,0,-1,0,0,1,0,-2,1,-2
0,1716,1,2,-553,0,0,1744,0,0,-2929,3,3,-1644,2,6,-2,0,0,0,0,0,1,1,1,0,1,1,0,-2,0,-1,-1,-2,-1,-1
1,521,0,2,4734,1,1,976,1,1,-1653,1,2,60,3,3,0,0,0,0,2,-1,1,2,0,1,0,1,0,0,0,0,0,0,-1,-2
0,-2185,1,2,-516,3,3,-652,0,2,301,4,1,157,4,3,-1,0,0,1,-1,-1,1,1,0,0,1,0,0,0,0,1,-1,-1,0,1
1,775,2,3,1579,1,2,1340,2,4,3348,1,2,718,1,2,0,2,0,0,2,-1,1,1,1,-1,1,0,0,1,0,0,0,0,-1,0
1,-565,0,4,4972,2,3,594,0,4,2490,1,2,105,2,7,1,0,0,0,3,3,0,3,0,0,0,2,0,2,-1,2,0,-1,1,0
1,480,0,3,-275,0,5,596,1,1,2605,1,5,3138,3,5,1,0,0,0,1,0,1,1,0,2,0,0,0,0,1,4,1,0,-1,3
0,-1994,0,0,-2219,3,3,195,2,3,348,1,4,-2130,1,3,0,1,0,0,-1,1,-1,-1,-2,1,1,0,0,-1,0,-1,0,-2,0,-1
1,747,1,4,1741,0,1,1130,2,0,1676,0,1,1858,0,3,-1,0,0,0,4,0,1,0,0,-1,-1,1,0,1,0,2,0,0,0,0
1,-1264,0,1,-1402,1,1,758,0,2,-1054,3,2,-505,4,3,0,0,0,0,1,0,0,0,0,1,1,1,0,-2,1,1,0,-2,0,-1
0,-919,1,1,1865,1,2,-1309,1,1,-723,0,1,-162,0,4,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,-3,-1
0,-650,0,0,-390,1,3,-715,0,1,-929,0,1,-436,2,2,0,0,0,0,0,-1,-1,-1,0,1,-1,1,0,0,-1,1,0,0,-1,-1
0,-324,0,1,228,0,1,-1452,2,0,720,0,1,396,3,2,0,-1,0,0,0,-1,0,2,0,0,0,0,0,0,1,1,0,0,-2,0
0,-136,1,1,-2388,0,1,-2216,0,2,1157,1,1,-771,3,2,-1,0,0,1,0,0,1,0,0,-1,0,-1,0,0,-1,2,0,-1,-1,0
0,-50,0,3,-382,0,2,-1600,0,0,1031,0,0,1195,3,0,-3,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1,810,3,2,2068,2,4,1828,1,1,1077,1,1,-715,4,4,0,-1,0,-1,2,-2,0,1,0,3,-1,1,0,0,1,1,0,-1,0,-2
1,-405,0,1,-639,3,2,-342,2,1,1446,2,1,375,5,1,0,0,0,0,0,0,-2,0,-1,2,-1,0,0,-1,1,0,0,-2,-2,0
0,542,0,2,-502,2,1,1762,0,0,-796,1,1,-1153,0,1,-2,0,0,0,0,-1,1,0,0,2,0,0,0,0,0,-1,0,-1,0,0
1,1435,3,1,1073,1,2,1345,2,1,-660,0,3,-633,2,2,-2,0,0,0,0,0,2,1,-1,-1,1,1,0,0,0,0,1,0,0,-1
1,-2735,0,0,-1431,1,0,600,0,0,-675,1,1,814,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,1
1,2923,1,0,-93,1,3,3851,3,2,647,1,1,300,0,1,-1,1,0,0,-1,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0
1,-413,2,2,1113,1,1,1391,0,2,-791,1,3,-610,1,4,-1,0,0,-1,2,1,1,1,0,1,1,0,0,-1,1,2,0,-1,0,1
1,3240,0,4,2203,0,3,-544,0,1,-4791,2,1,630,5,1,1,0,0,0,1,1,1,0,1,1,0,1,0,-1,-1,0,0,1,-1,-2
1,-1995,0,1,2903,1,5,2087,2,1,2160,1,1,2889,0,4,1,0,0,0,-1,1,0,1,-1,1,-1,2,-1,1,0,1,1,2,0,1
1,2252,0,2,51,2,1,-854,1,0,892,0,2,1186,2,2,0,0,0,0,1,-1,-1,0,1,1,1,1,0,0,0,0,0,0,0,-1
1,585,1,1,3050,1,4,-260,0,1,3963,2,1,1379,0,4,0,-1,0,0,1,0,0,2,0,1,1,0,-1,2,-1,2,0,1,0,0
1,886,1,1,1842,2,5,-59,0,0,1703,1,0,-106,4,2,1,-1,0,0,1,-1,-1,0,0,2,0,1,0,0,0,1,0,1,-4,0
1,-431,4,0,-3692,0,1,-1653,1,2,2565,1,1,1190,5,2,-1,-1,0,0,0,0,0,0,0,0,1,-1,0,-1,0,2,-1,-1,-1,-1
0,-1848,0,1,-1576,2,0,-1569,1,0,272,0,0,-452,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,-1832,3,3,466,2,2,-1772,0,4,-2336,3,0,2298,2,2,-3,0,0,0,3,-1,0,1,0,-3,-1,1,0,1,0,0,0,1,-1,1
0,381,0,1,282,0,2,-953,0,0,-988,2,0,611,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1
0,-3570,1,0,-2353,0,3,124,1,0,480,0,4,-956,2,5,0,0,0,0,-1,-1,0,0,0,0,0,1,0,-3,0,1,0,-1,-1,-3
1,267,1,1,-50,3,2,466,4,0,5,2,1,-2254,3,3,1,0,-1,0,-1,-1,1,0,0,-2,0,2,-1,0,0,-1,-1,-1,-1,0
1,2446,1,0,-317,0,1,5,0,1,39,0,0,-264,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-1489,1,0,-1638,2,2,-1311,1,3,3503,3,0,1041,3,2,0,0,1,1,-1,1,0,-1,0,-2,1,-1,0,1,0,2,1,1,-1,0
0,475,0,1,-1290,2,2,-270,2,2,-1720,1,0,-815,1,4,-1,0,0,0,0,0,0,-2,0,1,-2,0,0,1,2,1,0,-1,0,-2
0,1422,2,1,-515,2,4,-1727,2,2,100,1,2,-22,4,3,-1,0,0,0,1,-1,-2,1,1,-2,0,0,0,1,0,2,-1,1,-1,0
1,1250,0,2,2820,0,1,-1588,1,1,1750,3,1,374,4,3,1,0,0,0,2,0,1,2,0,0,-1,0,0,-1,-1,1,0,0,-3,-1
1,-679,0,2,696,2,1,332,1,2,93,1,3,1316,1,3,1,1,0,0,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,1
1,-63,0,1,-384,1,1,872,0,0,1233,1,2,1145,3,3,1,0,0,0,1,-1,0,2,0,0,0,0,0,-1,0,1,0,-2,0,1
1,-995,0,1,743,0,6,841,0,1,4437,1,1,2195,3,7,0,0,0,0,1,0,1,0,0,1,0,2,0,4,0,5,0,-2,1,-1
0,-199,0,1,1441,3,1,-466,1,2,-2704,0,4,-2226,1,1,1,0,-1,0,0,0,0,0,-1,1,0,-1,0,0,1,-3,0,0,0,-1
1,2856,0,1,-307,0,3,1139,3,2,-338,1,2,931,4,1,1,1,0,0,0,1,1,1,1,-1,0,-1,0,1,0,0,0,-1,-1,-2
1,-1546,1,1,1187,6,1,1491,2,1,818,0,2,-3062,2,2,-1,0,0,0,-1,1,-1,-4,1,0,1,-1,0,0,0,2,0,0,0,-1
