OUTCOME,TOP_GOLD_LOG_RATIO,TOP2_IMPACT,TOP1_IMPACT,JUNGLE_GOLD_LOG_RATIO,JUNGLE2_IMPACT,JUNGLE1_IMPACT,MIDDLE_GOLD_LOG_RATIO,MIDDLE2_IMPACT,MIDDLE1_IMPACT,BOTTOM_GOLD_LOG_RATIO,BOTTOM2_IMPACT,BOTTOM1_IMPACT,UTILITY_GOLD_LOG_RATIO,UTILITY2_IMPACT,UTILITY1_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
0,0.04489300974425017,3,2,-0.29273606934531843,3,0,-0.27879718815858207,2,0,-0.5857843150645915,2,1,-0.20983187672672346,5,4,-3,0,1,1,-1,-1,-1,2,0,-1,0,0,0,-2,0,1,1,0,-2,-3
1,-0.11269535013140261,2,1,0.7336707558011663,4,3,0.48496841641357374,4,0,-0.23555109047878126,0,0,-0.23084032116590616,1,2,0,-1,0,0,1,2,0,-1,1,3,0,1,0,1,0,0,0,-1,0,-1
0,-0.4288521613563798,1,1,-0.08617446855330868,1,1,-0.16938085998164654,1,1,0.10796801429516494,1,3,0.3779627206402177,2,2,-1,0,0,0,0,0,0,1,0,-1,1,1,0,0,-1,0,1,0,1,0
1,0.16952272709724137,1,0,-0.11940025189950541,2,1,-0.3039899803843243,0,2,0.9620188805282682,0,1,0.22321989198768935,2,0,0,0,0,0,1,-1,0,0,-1,-1,0,0,0,1,0,2,0,0,0,0
1,-0.6469514502023833,0,0,0.18525277536997736,0,1,-0.3916795193889806,2,2,-0.537075851969398,2,3,-0.5059504781057313,2,5,0,0,0,0,0,1,1,1,0,-1,-1,1,0,-1,-1,0,0,0,-3,-2
0,-1.223519546037215,3,0,-0.6125694479801934,4,0,-0.31039398366880855,1,1,-0.5226666903628115,1,1,-0.5292174570261747,4,0,-2,-1,0,0,-2,1,0,-1,0,-1,0,0,0,-1,0,0,-1,-2,0,-1
0,-0.7217733395677491,5,1,-1.2103964898788473,4,0,-0.9115171944886123,3,0,-0.11843327748675511,1,0,-0.34495453646773694,0,0,-5,0,0,0,0,-4,0,0,0,-3,0,0,1,-1,0,0,0,0,0,0
1,0.7681843247769263,1,0,0.6482401962938383,1,1,0.1325471615935662,1,0,0.023025441098723533,1,0,0.08046304990450671,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0.11824596005624853,0,0,-0.2796940552973135,3,4,-0.48359222949659564,2,1,-0.08575022161646137,1,2,-0.16470225515363926,2,2,0,1,0,0,0,-2,1,-1,0,0,0,0,0,0,0,1,0,2,-2,1
0,0.31482458489149945,0,0,0.00791061634284062,1,2,-0.2973913070543974,3,1,-0.3060862156269183,2,1,-0.33633742509699116,4,3,1,0,0,0,0,0,0,2,0,1,-2,-1,0,0,-2,1,0,0,-4,1
0,0.11641831724711685,2,1,-0.20994119448074877,4,2,0.43698467489578496,2,2,-0.7299266419369446,3,2,-0.4577866541926928,2,2,0,0,0,-2,-1,-1,-2,2,1,2,0,-1,0,-1,0,-2,0,-1,1,1
1,0.6400083575433748,2,0,0.2733013559796551,3,2,0.4349651459091622,1,1,0.8851121589241588,4,1,0.25903826595156676,1,0,0,0,0,0,0,0,2,1,1,2,0,-1,0,-1,0,0,0,1,0,2
1,0.22584384652537703,2,1,0.6023412728252598,0,1,0.119253036016611,3,0,-0.5860186464790769,0,2,0.2636874911121241,2,3,-1,0,0,0,0,1,-1,2,1,0,0,0,0,-1,0,0,1,-1,0,-1
1,-0.29610864384742497,0,0,-0.20064002060869357,1,0,0.2566056465879818,1,1,-0.17952458043314198,1,0,-0.1978595771726507,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-1,0,0
0,0.4095449988342935,1,1,0.2019900584903762,0,1,-0.5512354879759501,1,0,0.24389299470567685,0,0,0.012971148046217126,0,1,1,-1,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
0,-0.7357022884454757,1,1,-0.30718150951817597,0,1,-0.1943116135675907,1,1,0.40588880902761376,0,0,0.4168992817554299,0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0
1,0.8780435299603045,3,1,1.257459883739892,2,0,0.38699341877328985,2,1,0.465400640026553,5,2,0.27094579681979836,4,2,0,-1,0,0,2,1,4,3,-1,2,1,1,1,-1,0,-1,0,0,0,-1
0,-1.135746797436227,0,0,-0.3100567414023331,2,0,-0.0698658869984797,0,0,-0.5020504244432815,4,2,-0.09998782088410897,4,2,0,0,0,0,-2,0,1,2,0,0,1,0,0,-4,0,0,-1,-1,0,-2
1,-0.13004599709654754,3,1,0.3491196263850638,2,1,0.27298718625999957,1,1,-0.08618893826170615,2,0,0.1289139662752975,4,1,0,0,0,1,-1,1,2,2,0,1,-1,1,1,0,0,0,2,-1,0,0
0,1.0646175442598165,1,1,-0.0752422651871312,1,1,-0.2891049872152498,0,2,-0.7047712333466194,2,1,-0.05546970811124216,2,1,1,1,-1,1,1,1,0,-1,0,0,0,0,0,0,-1,-1,0,-1,-1,1
1,1.3904480297620603,0,2,-0.18551261037447175,5,2,-0.017729194432305088,2,0,0.1486948061553373,2,2,0.5956097449206647,2,3,0,0,0,1,0,1,-1,0,0,1,0,0,0,1,0,1,0,0,0,-2
0,0.12037269222550182,1,0,-0.247213249030503,2,0,-0.6246732283013557,2,0,0.18540471047596857,1,0,-0.24751395602613735,2,1,-1,0,0,0,0,-1,0,-1,0,-2,0,0,0,0,-1,1,0,-1,-1,0
1,-0.7190336743712562,1,3,0.13154863937365832,0,2,-0.03952836418663734,3,1,0.2538083353135453,0,1,0.3173969896529392,1,2,-1,-1,0,-1,-1,1,0,1,0,0,0,-1,0,-1,1,0,1,-1,0,-1
0,0.13714923067000295,0,2,0.1732014542482286,0,3,0.7112493142034412,0,0,-0.22247716362205425,1,2,0.1064877573412075,2,3,1,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,1,0,-2
1,-0.15099032047198138,0,0,0.3170167878774267,2,1,-0.4277616546247698,2,1,0.6501013567337942,1,1,0.045735006903130086,3,1,1,0,0,1,0,2,0,0,0,-1,0,0,0,1,0,0,0,0,0,0
1,0.21329133462892863,0,2,0.2324554361479174,0,0,0.45134804838417464,1,0,-0.18639938931424693,3,1,-0.11963284691124713,3,5,-2,0,0,0,0,1,1,2,0,0,2,1,0,-1,0,0,0,0,0,-5
0,-0.4593124910173222,0,0,0.030473205902855835,1,1,-0.3560773827772112,1,0,-0.408733399462868,1,2,0.07322710727166941,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,-1,0,1,0,0
0,-0.4593715376361063,2,1,-0.5471649905708474,3,3,-0.6330585280739124,1,0,-0.2437328479027562,0,1,0.6738355670440289,4,0,-1,-1,0,0,1,0,-3,0,0,0,0,0,0,2,0,0,0,-1,-2,0
0,-0.4736346675221349,0,1,-0.630716417342922,1,0,-0.2089734856894245,2,0,0.4140107431036366,2,1,-0.139525049126308,2,2,0,0,0,0,0,0,-1,2,1,-2,0,0,0,-2,0,0,0,-1,-1,1
0,-0.9833463716942781,2,1,-0.43580382064832196,4,0,-0.9765797560312409,0,0,-0.5172615922192323,2,1,-0.7790505624214653,2,2,-2,0,0,0,-1,-1,1,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0
0,-0.9584689863272368,3,0,0.035318340319619355,0,1,-0.013384201514257434,0,2,0.7237644171035866,0,1,0.26944924539722204,0,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.10215983059596881,0,3,0.022468370791343496,1,2,0.6934834142609831,0,1,-0.6959515059577763,2,2,-0.6518301452604758,2,2,-1,-2,0,0,0,-1,0,-1,0,0,1,2,0,-1,0,-1,0,0,-1,0
1,0.4180651919764118,1,1,-0.15952367541484463,3,1,0.08723360272207085,1,1,0.05384559470302522,0,4,0.30319395568573876,0,0,0,1,0,0,0,0,-1,0,1,0,-1,0,0,-1,0,-2,0,1,0,0
0,-0.19992775388609213,0,0,0.17091120027296205,1,1,0.6859638326584095,1,3,-0.0185122845978413,1,0,-0.4935529695222815,0,5,0,0,0,0,0,2,0,1,0,0,0,2,0,-1,0,1,0,0,1,0
1,0.6832971157722537,1,1,0.3850567378971674,0,0,-0.017845804532220497,3,1,-0.5246091650404836,1,1,-0.12375583210912403,3,5,-1,0,1,1,1,1,0,1,0,0,-1,0,0,0,1,0,0,-1,1,-4
0,-0.3988111848642607,3,0,0.09056125972461786,0,1,0.3228280918229057,2,2,0.055387594304330406,2,1,-0.09738113864360191,1,2,-2,-1,0,0,0,2,0,0,0,0,0,-1,0,0,-2,2,0,0,-1,1
0,0.31226836656230283,1,1,-0.4364684053481665,1,0,-0.3791651023179778,1,1,-0.2314689392579032,3,0,-0.5097313974485824,3,1,-1,0,0,0,1,1,-1,1,0,0,0,-1,0,-3,0,0,0,-3,0,0
0,0.7790517982789582,1,1,0.2886779753304249,0,4,-0.31871257712036744,1,1,-0.13525258356689104,0,0,-0.607989908951128,3,0,2,0,0,-1,1,0,0,0,0,-1,0,0,0,1,1,0,0,1,-1,-2
0,-0.07731828384479622,2,0,-0.7325196891350141,2,0,-0.471932183384986,3,1,0.5030079536484754,1,0,-0.2897450594797834,2,2,-2,0,0,0,-1,0,0,0,0,-3,0,0,0,-1,0,2,0,-2,0,0
1,-0.21811528389231502,2,0,0.4746537813901813,0,1,0.36168437907854517,1,0,0.1721157679942369,1,1,0.15603055978393168,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,-2
0,-0.16413592141281125,0,1,-0.11143114098775998,2,0,0.2065882949903857,0,2,-0.4486564472820074,2,0,-0.26929845230396526,5,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,-2,1,1,0,0,-1,-4
0,-0.09179793126777917,2,0,-0.1353714666329461,2,0,-0.4852149932309596,2,4,-0.2107698958838962,1,1,-0.7209376300358664,1,1,-2,0,0,0,0,2,0,1,0,-2,0,0,0,0,1,-1,0,0,-1,0
1,0.6393715364714322,2,1,0.38263249813743283,2,1,0.11194085168982278,1,1,0.02944618182930803,2,2,-0.1621908606671587,2,1,0,-1,0,0,1,-1,0,1,1,1,0,0,0,1,-1,1,0,-1,0,1
1,0.39075972717991386,2,0,0.3635844545651083,3,2,-0.05740407091308194,3,3,0.5591114713032063,4,3,0.6403525683486604,4,0,0,0,1,1,0,0,0,1,2,0,0,0,0,-1,0,1,0,1,1,1
1,0.5119507239483011,2,0,-0.0066568974136031085,2,0,-0.3836158369385569,1,1,0.7441244747624253,2,3,0.3057011231727388,5,1,0,0,0,0,2,1,2,0,0,-1,0,0,0,-1,-1,5,0,0,0,0
0,-0.4843171470594682,2,1,-0.8158522484653251,1,2,-0.2952468048633092,3,2,0.12828670078832966,1,1,-0.14330442701599413,2,1,-2,0,0,0,0,1,0,-1,1,-1,1,0,0,0,1,0,0,-1,-1,0
0,-0.23826874030106557,0,0,-0.167985302384637,1,2,0.2560552178717785,1,2,-0.5567626093093682,2,1,-0.1589676188256233,2,2,1,1,0,1,-1,1,0,0,0,0,1,0,-1,-1,0,0,0,0,0,-1
1,0.3261913405679999,0,0,0.27890599194862015,1,0,0.37521151878565556,2,1,0.9877909423047826,3,0,1.1848718490950914,5,0,0,0,0,0,0,2,0,3,0,-1,1,0,0,1,0,2,0,0,0,2
0,0.023756469136336885,0,1,0.05724514495347986,1,2,-0.25208410627325306,2,2,0.683911409179521,0,1,0.854215897927875,2,2,0,0,0,0,0,0,-1,1,0,2,-1,-1,1,0,1,1,0,-1,0,1
1,-0.35057279002463,0,1,0.19969258026554165,1,2,0.14545906044804102,3,1,0.038611449269974965,4,2,-0.2591382036253654,3,4,-1,0,0,0,0,3,3,-1,0,1,0,-1,0,-1,0,1,0,0,-2,-1
0,-0.20817693355473846,1,3,0.5092051839861288,1,1,-0.05866151957276295,1,1,-0.10533243355382108,0,3,0.4736952418046334,1,2,0,-1,0,0,3,1,0,1,0,-1,0,0,0,1,0,1,0,0,0,1
0,0.09633612678879486,1,1,-0.0657595305973284,1,1,0.04915053151705888,1,1,-0.9454438363779116,2,0,-0.3987204200062303,2,0,-1,1,0,0,1,0,-1,0,0,0,0,0,0,-2,0,0,-1,0,0,-1
0,0.3671417574601117,0,1,-0.48154665662583696,1,3,-0.041385670989452374,1,1,-0.639276584262376,1,1,-0.33834831922160324,4,1,0,0,0,0,0,0,-1,0,1,1,1,0,0,1,-1,1,0,0,0,-3
1,-0.35172307356557664,2,1,0.24650386132750138,5,1,0.7092424549187092,2,1,0.5779820357879333,1,0,0.49797680252957127,1,1,1,-1,0,0,0,1,1,0,1,2,0,0,0,1,1,1,0,-1,0,0
1,0.28180482654823463,3,0,0.7931222265268285,2,2,-0.23266668601107696,1,0,0.21842351913350247,2,0,0.261947356900619,1,0,0,0,0,0,1,-1,1,0,1,2,0,0,0,0,0,1,0,0,1,1
0,-0.633713604340279,0,2,0.30070993132678026,2,1,-0.13698744610505095,1,0,-0.4194166647179042,1,0,-0.038966984967745213,3,1,0,0,0,0,1,-2,0,0,1,0,0,1,0,0,-1,0,0,-1,0,-2
0,-0.8406152185802421,3,4,0.35071585380337716,2,1,-0.5742071408347592,3,2,0.05566533464429024,1,3,0.16402664411686851,2,0,-1,-2,1,0,3,0,2,0,0,-2,0,0,0,0,-1,0,0,1,-2,0
0,-0.3596444040147648,0,0,-0.43244764477112135,0,0,0.038882140193351414,1,1,-0.4104319246065293,1,0,-0.2374402244169518,3,2,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,-2,0,0
1,-0.3404169371461579,2,0,-0.37174579323985285,0,0,0.5159938475293854,0,0,0.4954807977864796,1,0,0.5542839284551023,2,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,-1,0,0
1,0.4707577817659793,2,1,0.04099472306394914,2,1,0.1051179761103762,0,3,-0.5745643001128353,6,4,-0.18317310273866483,4,2,1,0,0,-1,2,0,1,1,0,-1,2,1,-1,-1,0,-1,0,0,0,0
1,-0.20932855807919087,2,1,-0.26092326493301915,1,1,-0.010472426163555195,1,0,-0.08685175789139084,1,3,0.1776265367192046,3,3,-1,0,0,0,1,0,0,0,1,1,0,1,0,-2,0,1,0,0,-1,-1
0,0.4374854375490999,4,1,0.15448117160689498,2,2,-0.571962817875398,0,2,0.07255244235146284,0,1,0.17141906606946772,4,3,0,-3,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,-2,0,-1
0,-0.12185195426325511,2,0,-0.13483972740671815,3,2,0.30593780843926854,0,2,-0.12351307665112961,3,1,-0.2382310148332213,2,1,0,0,0,-1,0,-1,0,-1,0,1,1,1,0,0,-2,-1,0,0,1,-2
1,0.03886193210560798,2,1,0.22426387328258154,3,1,0.35053001470247624,1,0,-0.174872952261083,1,0,0.0491515078186659,2,6,0,-1,0,0,0,1,0,1,1,2,1,1,0,0,0,0,-1,-1,-1,-2
1,-0.8995350082031641,0,2,-0.15406455170185715,1,1,0.6260115609936195,0,0,0.6386613094241641,1,0,0.26098573293198496,3,1,-2,0,0,0,0,0,-1,0,0,1,1,1,0,0,0,2,0,0,0,-1
0,-0.48869301789745534,0,4,0.5541314154486566,1,1,0.365567039142351,1,3,-0.5121666751226631,3,0,-0.1957835691294798,2,2,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,-2,1,1,0,-2
0,-1.2179373636298263,2,1,-0.23116119026378878,4,1,0.4628382200805468,1,2,-0.1777340091894325,1,2,-0.4227323855217102,2,1,-2,0,0,0,-1,-1,0,-1,1,0,0,1,0,0,1,-1,0,0,1,-1
0,-0.35454538320663914,1,1,-0.03064154325020205,3,4,0.5734645903679926,0,4,0.40248554383954094,1,2,0.6047541292654351,0,2,0,0,0,0,-2,1,0,1,1,3,1,0,0,-1,1,1,0,1,0,1
1,-0.46932185140743016,1,1,-0.19113796893116713,2,0,0.6981791994276381,1,1,0.48444790641991176,2,1,0.1991826135782514,2,2,-1,0,0,0,1,0,1,0,0,1,1,2,0,0,1,-1,0,-1,0,-1
1,0.3716780328729905,0,4,0.002664749632531227,3,1,0.24149052553767972,1,0,0.5140407147905388,3,1,0.2657050043185181,3,0,-1,-1,0,0,-1,0,0,2,0,0,2,0,0,1,0,0,0,1,0,1
0,-0.33520772156467865,0,1,0.27822673269232173,0,1,-0.20139514894117758,1,0,0.009541004414040474,0,1,-0.17770634709672115,4,3,0,0,0,0,1,0,1,2,-1,1,0,1,0,0,0,0,0,0,-1,-3
1,0.35522810404354027,1,0,0.4786026280563099,2,1,0.432786846419386,5,1,0.07842362266398915,2,1,0.3405397368045967,1,1,1,1,0,0,-1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,-1
0,0.3649850053997682,1,0,-0.4740842513043758,0,0,-0.25860365536007623,0,0,-0.49053324192327313,1,0,-0.44503515177941355,3,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,-3
1,0.7319354065487582,0,2,-0.3526789897449149,2,0,-0.01151530091444885,0,0,-0.18866333321307016,0,1,-0.11251839370177753,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1,-1,-2
0,0.5554128967102762,1,1,-0.2407547887792156,1,1,0.1611665799352391,3,0,-0.31453984335264595,2,2,-0.07559164313345189,1,1,0,0,0,0,1,0,0,1,0,-2,0,-1,0,-1,0,-1,0,-1,0,1
1,-0.16817938444262076,5,2,0.5046287879996811,2,0,1.1043979629581662,0,0,-0.28931625036210484,2,1,0.09575185914181533,2,1,-1,0,-1,0,2,0,1,1,3,2,0,1,0,0,0,-1,0,0,0,0
1,0.40604311203572957,0,1,0.10088228317336456,1,0,-0.32738202205723677,1,0,0.7952468624656521,1,1,0.06350772156001344,4,2,-1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,-1,-1
0,-0.7691661475761802,0,0,-0.589901550532706,3,1,-0.043346600676826094,3,0,0.12003070370677017,2,2,0.507857038973861,3,7,0,0,0,0,-1,-1,-1,3,0,-2,0,0,0,-1,-1,4,0,-1,0,0
1,-0.10332172481779711,0,1,0.08868760780688881,1,1,-0.5713856580100359,0,0,0.28367501388231847,2,0,0.10007645989415595,3,1,0,-1,0,0,0,0,-1,0,0,1,1,0,0,0,0,3,0,0,0,0
0,-0.27795433155020666,2,1,-0.8798746770527766,1,1,0.22041943297564945,1,1,-0.5921035302070728,4,2,-0.24100809950379493,4,1,-2,0,0,0,0,0,1,0,1,-1,0,0,0,0,-3,1,0,-2,0,-1
1,0.2056484534255199,3,1,0.734150883677014,1,0,0.28482910204312356,2,1,0.463915831648065,4,3,0.0970986881050813,3,3,0,-1,0,1,0,0,3,0,1,1,1,-1,0,-1,1,2,1,-2,-1,0
0,0.286767255306946,0,0,-0.2241358596644984,1,0,-0.027627484707268075,2,3,-0.0049961237895627675,1,0,-0.3861860047099338,3,1,0,1,0,0,0,2,0,-1,-1,-1,0,0,0,0,0,0,-1,-2,0,0
1,0.9176064432004597,2,0,-0.02039096060975842,3,0,0.232103311363597,0,1,0.25003517640557676,2,2,0.2126219833878874,3,1,1,0,0,1,1,0,1,0,1,0,1,0,0,-1,0,2,0,-1,0,0
0,-1.0664210844594777,3,0,0.35336144306338374,3,1,0.29932808788432197,1,2,-0.4107803751109222,3,3,-0.06323250282385315,2,3,-1,-1,0,0,0,2,0,1,-1,0,0,0,0,-2,0,0,-1,0,0,0
0,-0.16189335425091847,2,1,-0.060116596677524295,3,1,-0.9235367267254738,3,2,-0.7059609258269929,3,1,-0.61073704031368,3,0,-1,-1,0,0,1,1,-1,0,-1,0,0,-1,0,0,-2,-1,0,0,-1,-2
1,0.19548143080467273,0,0,0.35356055079946286,2,1,-0.05576441816204544,2,0,0.5118503087117671,2,1,0.16099419153450417,4,4,1,0,0,0,0,0,1,2,0,0,0,1,0,-1,1,1,-1,0,-1,0
0,-0.44457452194347763,1,3,-0.6290514166615478,3,3,0.17255137645281923,2,1,0.014529782887457317,2,0,0.11436173907364905,2,1,-1,0,0,0,-2,-1,0,0,3,0,0,0,0,-2,1,1,0,1,-1,-1
0,-0.08845183244605205,1,1,0.005409083839086991,0,0,-0.13109410368206934,0,1,0.4505032534469327,0,1,-0.35430766361836086,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.17869721583920892,3,0,-0.03501068352902032,2,2,0.37924729336732915,2,3,0.6432981486141386,0,1,0.8656293657350278,6,3,1,0,0,1,2,-1,0,0,1,-2,-1,1,0,0,0,4,-1,-1,1,-1
0,-0.589136163345292,2,2,-0.09516202249083416,0,1,0.18204268568955653,2,1,0.16143662785741028,0,1,0.46389320249478405,1,2,-2,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-1
0,0.28197294450957733,3,0,0.08674111897443877,1,1,0.057229173953732664,0,4,-0.12009853444436651,1,2,0.19982955382479517,3,1,-2,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,-1,2,-1
0,0.7918887808333669,0,0,0.22351514126928704,1,0,-0.6752873629868918,1,2,0.25618892333962906,0,1,0.16974345043963276,0,2,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,1,1
1,-0.9442658898598512,2,1,0.49615323376330017,1,1,-0.29258626102076,0,1,0.706214390318041,3,2,-0.058132648069476225,4,4,-1,0,0,1,1,-1,0,2,0,0,1,1,0,0,-1,0,0,-2,-2,2
1,0.30198268447586224,3,2,-0.6511475440771128,3,1,0.21322974448910448,2,3,-0.4056360382208074,1,1,0.37204899172858086,2,1,-1,1,0,0,2,0,-1,0,1,-1,0,1,0,-1,1,1,0,0,0,0
1,0.6718843824329193,2,1,0.2843685475126699,1,0,0.5422716581075936,1,1,-0.3861691737954727,1,0,0.0491897859601025,0,1,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0
0,0.6595208122172642,2,2,0.32695771232241017,2,1,-0.3535474712813867,1,1,-0.6795313842870708,1,0,-0.4474345718753325,3,1,0,-1,0,-1,2,1,-2,0,0,-1,0,0,0,-1,0,1,0,0,0,-2
0,0.5264938659779237,1,3,0.09973542577088654,4,2,-0.397061884941475,1,1,0.18079501145349183,0,1,-0.3985966797764448,1,0,1,1,0,0,1,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1
1,0.09329054508365112,3,0,-0.7227159987050472,1,0,-0.17991098049839507,2,3,0.9000940286983828,1,3,0.4134166541362701,5,1,1,0,0,0,1,1,1,0,0,-3,0,1,2,-3,1,4,0,-1,0,0
1,0.09866509419780112,0,3,-0.5624089951189796,0,0,-0.08177419644946632,0,2,0.19169830814988975,4,2,-0.011480392471459953,2,3,-3,0,0,0,0,0,2,1,0,-1,-1,0,0,-2,0,1,0,-3,0,2
1,0.06605136156903615,0,2,0.18252039013210597,1,0,0.23614752560171176,1,0,0.010850366961697187,0,0,0.23848280053511664,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.13162279147078995,1,1,0.1014786552620756,2,0,-0.7175873921751411,1,0,-0.3365978290375036,2,4,-0.02544297677104152,4,1,0,-1,0,0,1,0,1,0,0,-1,1,0,0,-1,0,-1,-1,-2,0,0
1,-0.022653184415180487,1,0,0.2962188588919225,4,0,0.18421270608955567,0,1,0.6677519710694454,2,0,0.5679894221174426,1,3,1,0,0,0,1,0,1,0,0,-1,0,0,0,3,0,1,0,-2,0,0
0,-0.44413439909724994,0,0,-0.20072341919154696,3,0,-0.3969988125868231,0,0,0.04383910692173414,1,0,0.1216226307030507,2,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,-2,0
0,-0.40524917257298637,2,1,-0.008272060166330648,0,2,0.11790367005842353,0,0,0.7599019620834861,0,2,0.548686450926225,3,4,-1,-1,0,0,0,0,1,1,1,1,1,2,0,1,0,1,-1,0,-1,-1
0,-0.2930700607911951,2,2,-0.45582005759470406,3,0,-0.9123961167564026,1,1,-0.33307060802501026,1,0,-0.6353004810539445,3,1,-2,1,0,0,0,-1,0,1,0,-1,0,0,0,0,0,-1,0,-2,0,-1
0,-0.9788671877370961,0,1,0.29681024589917415,1,2,-0.1318817142362477,3,0,0.17701782664992277,0,0,-0.014586195434006095,2,3,0,0,0,0,1,-1,0,1,0,2,-1,-2,0,0,0,2,0,0,0,-2
0,-1.0548345136965562,1,0,-0.6537030016114398,4,1,-0.9317200960428861,3,0,-0.1438803931579244,4,2,-0.3555465446233319,4,1,0,-1,0,0,0,-3,2,-1,0,-2,-1,0,0,-2,-1,0,-1,1,-3,0
1,-0.6329071332465322,0,0,0.016055595415852796,1,0,0.41005900516602745,1,0,0.5935914822917713,3,1,0.046378922290696,4,1,0,0,0,1,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,-1
1,-0.46345084945969944,0,1,-0.30417410722108956,1,1,0.18635079575197316,1,1,0.10163044955294816,1,0,-0.02466816580800745,2,1,-1,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,-1,1,1
1,0.27510723813436877,0,1,-0.05111660214235165,2,1,-0.5585386037415058,1,0,0.24312798389496054,2,1,0.022001238433576997,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-2,0,1
0,-0.3532121718388778,0,0,-0.19433929689475102,2,0,-0.14347941322842717,2,2,-0.5432438136802001,1,0,-0.3458156838254356,3,1,0,0,0,0,-1,2,-1,0,0,-1,0,-1,0,0,-1,1,0,-2,-1,0
1,0.21162556155040768,2,2,0.5175295161611705,0,0,0.7608123361205739,2,0,-0.04507459886353355,3,1,0.19623387342706064,1,0,-2,0,0,0,2,2,0,0,0,0,3,0,-1,0,0,1,0,0,0,0
1,-0.04631484718256927,0,0,0.24430563498675742,3,0,0.49234793256875303,1,0,0.8790880129327203,1,1,0.4976523929556589,4,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,2,0,-2
0,0.3648636377580476,0,2,-0.30378074817710293,1,2,-0.22354750149493954,2,0,-0.4025088247548521,1,0,-0.22398567941211533,1,2,1,0,0,1,1,0,-1,0,0,1,-2,0,0,-1,0,1,1,-1,0,0
1,0.06568023376311152,2,0,0.7107719380658296,3,1,0.24536416727299862,0,2,0.3634496106201972,2,0,0.5039246910350539,3,1,0,0,0,0,1,0,2,3,0,-2,0,0,0,2,0,0,0,1,0,-1
1,1.1592797925573195,0,1,0.6460513365673923,0,0,0.7933333468812799,3,0,0.17190808772141436,1,2,0.35757173958345356,2,2,0,0,0,0,0,2,1,0,0,0,0,1,0,-1,0,0,0,-1,0,-1
1,0.7035838401818555,2,2,0.12108640148013765,3,0,0.13484575201696572,1,0,-0.13370822737917176,2,3,0.22919316277195145,2,3,0,-1,0,0,1,1,0,1,0,1,1,0,0,0,0,-1,1,-2,0,0
0,0.5899355215383716,0,2,0.2692300642651711,0,0,-0.07266812363080997,1,0,0.09885511996928474,2,2,-0.17557973643271,1,1,0,0,0,0,2,0,1,1,0,-1,0,0,0,0,0,-2,0,-1,0,1
1,1.0865611165648632,0,1,0.04459594287498758,5,2,0.0841142916830626,3,0,0.5129960737576074,0,1,0.07311172981015955,2,4,0,0,0,0,0,1,-1,0,0,0,0,0,0,3,1,2,0,-1,0,-3
