TOP1_GOLD,JUNGLE1_GOLD,MIDDLE1_GOLD,BOTTOM1_GOLD,UTILITY1_GOLD,TOP2_GOLD,JUNGLE2_GOLD,MIDDLE2_GOLD,BOTTOM2_GOLD,UTILITY2_GOLD,TOP1_TOP2,TOP1_JUNGLE2,TOP1_MIDDLE2,TOP1_BOTTOM2,TOP1_UTILITY2,JUNGLE1_TOP2,JUNGLE1_JUNGLE2,JUNGLE1_MIDDLE2,JUNGLE1_BOTTOM2,JUNGLE1_UTILITY2,MIDDLE1_TOP2,MIDDLE1_JUNGLE2,MIDDLE1_MIDDLE2,MIDDLE1_BOTTOM2,MIDDLE1_UTILITY2,BOTTOM1_TOP2,BOTTOM1_JUNGLE2,BOTTOM1_MIDDLE2,BOTTOM1_BOTTOM2,BOTTOM1_UTILITY2,UTILITY1_TOP2,UTILITY1_JUNGLE2,UTILITY1_MIDDLE2,UTILITY1_BOTTOM2,UTILITY1_UTILITY2,TOP2_TOP1,TOP2_JUNGLE1,TOP2_MIDDLE1,TOP2_BOTTOM1,TOP2_UTILITY1,JUNGLE2_TOP1,JUNGLE2_JUNGLE1,JUNGLE2_MIDDLE1,JUNGLE2_BOTTOM1,JUNGLE2_UTILITY1,MIDDLE2_TOP1,MIDDLE2_JUNGLE1,MIDDLE2_MIDDLE1,MIDDLE2_BOTTOM1,MIDDLE2_UTILITY1,BOTTOM2_TOP1,BOTTOM2_JUNGLE1,BOTTOM2_MIDDLE1,BOTTOM2_BOTTOM1,BOTTOM2_UTILITY1,UTILITY2_TOP1,UTILITY2_JUNGLE1,UTILITY2_MIDDLE1,UTILITY2_BOTTOM1,UTILITY2_UTILITY1
5005,6972,4825,5571,4275,5514,5848,6311,5659,5199,1,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,2,0,0,0,2,1,2
6893,6727,5926,5962,4543,5805,6606,4570,5167,4226,2,1,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6764,5769,5827,4888,3726,3728,5460,5972,6874,4736,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,2,0,1,0,1,0
5475,9145,5579,7389,4003,6564,5091,5805,4928,4297,0,0,1,0,0,4,3,1,2,3,0,1,1,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0
4423,5274,5704,6762,3442,6410,5492,5449,4723,3366,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5699,7511,5649,9029,7597,5705,4893,4569,4490,3151,1,0,0,0,0,2,1,0,1,1,0,0,1,1,0,0,2,0,0,4,1,2,0,3,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6626,6482,5605,5431,3750,3773,6183,5825,5277,3885,3,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5922,7834,5463,5161,3653,5746,5751,5812,6936,4331,2,1,0,0,0,2,2,1,1,2,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,1,3,1,0,0,0,0,1
4385,5202,6394,6199,3727,5649,5131,4585,4808,3098,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,2,0,0,1,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,6154,5349,6061,3636,5665,4642,5182,5909,4052,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0
4548,5123,4949,7783,4615,6596,5157,5152,3875,3864,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
8498,5347,5735,8324,4636,4755,5542,4590,7700,3620,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,3,0,0,0,0,0
6211,8295,6407,6864,3989,3859,5294,4356,5188,3234,1,0,0,0,0,3,2,3,0,1,1,0,1,0,1,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7760,6441,6853,4364,4176,4223,6211,4409,5519,4890,2,0,0,1,0,1,0,2,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
5895,6916,5769,5499,3066,6007,4931,4862,6473,4548,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1
5131,5176,7215,4661,3401,4489,5529,4861,5721,4489,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5005,4729,5303,6574,4641,6539,4948,5094,4543,3450,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8205,7795,7066,6801,5087,3860,4934,5691,5183,3674,3,1,0,0,1,2,3,0,0,1,2,0,3,3,2,1,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
6813,7580,6579,7588,4320,4541,5492,4680,4973,3501,3,0,0,0,0,0,2,2,1,3,0,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5939,5558,5885,4632,4421,4985,6048,5702,5568,4400,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0
6700,7218,6028,6920,4769,3655,4747,4000,4090,3101,2,0,1,0,0,0,0,0,3,3,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3761,8246,5529,7278,4327,5857,5429,4625,5209,3436,0,0,0,0,0,2,2,2,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7149,6963,5417,5110,4068,6109,9280,5072,7100,4458,4,0,1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,1,3,3,1,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0
5370,7612,9726,6301,4006,7360,6077,4804,6209,5710,1,0,0,0,0,1,1,1,1,2,1,5,4,0,1,0,0,1,1,1,0,0,0,0,0,2,2,3,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,2,0,2,2,0,0,0
5297,7397,6502,6913,4792,4190,6263,4820,4859,3805,2,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
5792,8532,4492,4938,3263,7173,6215,6104,4804,3272,0,1,0,0,0,1,0,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0
5765,7987,7233,7874,4104,5161,4534,6819,4783,3195,2,0,0,0,1,1,3,2,0,0,1,3,1,1,0,0,0,2,2,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,2,1,2,0,0,0,0,0,2,0,0,0,0,0
6176,5404,6354,7331,4262,4402,5777,6262,5215,3258,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,1,2,0,1,0,1,0,0,0,0,0,0
4955,5815,5775,8474,5492,5039,5591,5262,3756,3114,1,0,0,0,0,1,0,1,0,1,0,0,2,2,1,0,3,1,2,1,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7725,6346,6280,5494,3581,5437,6655,4235,4781,3079,4,0,0,0,0,3,2,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6830,6001,6232,7463,4113,4889,6319,6416,6202,3268,3,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,1,1,2,3,0,0,0,0,0,0,0,2,0,0,2,1,1,0,1,1,2,2,0,0,0,1,0,1,2,0,0,0,0,0
5165,6523,6330,8220,5225,4646,5435,4990,4768,4435,2,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1
5559,6284,5656,4970,3745,5106,6686,5023,7048,3425,2,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
6854,7231,6035,6550,4045,4689,6514,4709,5204,3100,3,1,0,0,0,1,2,2,0,1,0,0,2,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6490,8866,5708,4945,3680,5542,4337,4817,7824,6464,2,0,0,0,0,1,2,1,1,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,1,4
5281,6636,6327,8335,6601,4754,5692,5642,3617,4111,1,0,0,0,0,1,0,0,4,2,0,0,2,0,0,0,4,0,2,1,0,1,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8366,6728,5516,4688,3849,4015,5027,4211,5108,3562,3,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5727,6406,6234,6056,3889,4360,4839,4654,5194,3536,1,1,0,0,0,0,1,0,1,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5392,8204,6833,7838,5533,4848,4120,4798,3507,2888,2,0,0,0,0,4,0,2,0,2,0,0,2,1,0,0,1,0,4,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6404,6701,4933,4946,3983,6103,4909,6973,4465,3003,3,1,0,1,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5242,5354,5392,5362,3492,4250,5300,6761,5574,3215,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6518,8124,7023,5182,3859,3658,5338,5911,6515,3663,1,0,0,1,0,1,3,2,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0
5633,5752,5658,6747,5490,4664,6870,4906,5167,3310,2,1,0,0,0,0,1,1,0,0,1,1,0,0,2,0,1,0,3,2,0,1,1,1,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5394,6845,7843,4761,3686,4925,6142,4778,4091,3543,1,0,0,0,1,1,1,2,0,1,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7867,6881,6277,9777,5273,4047,4880,5046,3186,2528,3,1,1,1,0,0,1,1,1,0,1,1,2,0,0,1,1,1,1,2,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,5874,7454,5734,4349,4797,5493,4642,4248,3876,3,0,0,0,1,1,1,0,1,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5350,6279,5466,5687,4216,6419,6921,6695,5436,4723,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,1,1,1,2,0,0,2,2,1,2,1,1,1,0,0,2,1,0,0,1,0,0
6636,6435,4750,8420,5266,5531,5542,5091,5082,4003,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,3,3,0,0,1,1,1,2,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0
5324,6734,5469,6164,4500,4901,5534,4971,5786,3834,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0
5170,6450,4670,7429,4247,5820,5325,6692,5392,4370,0,2,0,1,0,1,0,0,2,3,1,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
7009,8296,6334,5024,3989,4146,5652,4387,7914,5113,4,0,0,0,1,1,1,2,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,4,0,0,0,0,2,0
4214,6472,8496,6922,4810,5002,6203,5874,7377,4412,0,0,0,0,0,1,1,0,0,2,1,2,3,2,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,1,1,0,1,0,1,0,2,2,0,0,0,0,1
4259,6494,7630,9320,5419,6820,6367,4977,5618,3463,0,0,0,0,0,0,1,1,1,1,0,1,2,0,1,0,2,1,2,3,0,1,0,0,2,2,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
7206,5422,5947,6616,4791,4274,4980,6566,4903,3802,4,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,1
4651,6855,7518,6286,5635,5654,6361,4831,5850,3860,0,0,0,0,0,1,1,1,2,1,1,1,3,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
5548,7774,6273,5333,3723,6057,6800,4819,6032,3912,1,0,1,0,1,2,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5034,6130,5140,5343,3234,6271,5037,6198,4761,3048,1,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5836,7921,7079,5989,5163,5206,5585,5483,6764,4479,3,1,0,0,0,1,1,1,2,1,1,1,1,0,1,0,0,0,2,0,0,2,0,0,2,2,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,1,0,1,2,0,0,0,0,1
7085,5638,5487,7145,3737,4965,6406,5751,7079,4342,3,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,0,2,0,0,1,0,1,1,2,0,0,0,0,0
5698,8906,5942,5439,4598,5262,4250,5522,4519,4222,1,0,0,0,0,1,5,1,2,2,1,0,2,1,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
5236,6051,6979,6739,3781,7720,5611,4187,5404,4314,0,0,0,0,0,2,0,1,0,0,0,1,2,0,1,0,0,0,2,3,0,0,0,0,0,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0
5595,6497,5674,5843,4149,6466,5807,5385,5729,4237,3,0,0,0,0,0,2,1,0,2,0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1
7681,6051,5693,5255,4888,5771,5160,5380,4583,2974,3,3,0,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5691,5451,4839,6161,3808,4973,5691,5251,4929,3265,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5474,5536,6261,5694,5621,4520,5473,5135,4429,3285,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6256,8324,5972,7568,4692,4741,4697,5329,6346,3218,1,0,1,0,0,1,2,1,3,0,1,1,1,1,0,1,1,0,1,4,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
4443,5533,5285,5358,4683,6359,5277,6136,4847,3319,0,1,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0
6851,5815,6451,6277,4855,6083,6356,5656,5377,3321,2,0,1,0,1,1,0,0,1,1,0,1,1,0,2,0,1,2,1,1,0,0,1,1,0,2,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7494,6275,6574,6084,4637,4288,7651,4602,4536,3508,1,0,1,0,0,1,1,0,3,2,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,6225,6462,5145,5697,6206,6591,6387,7002,5189,1,0,1,0,0,0,1,2,0,2,0,0,1,1,1,0,0,0,2,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,3,1,1,0,0,1,1,0,0,1,0,0,1
5019,7474,5785,5019,3743,4953,5237,5355,6431,3635,0,0,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7977,9061,8943,7275,4632,4569,6116,3661,4565,3075,3,0,0,2,1,2,1,2,1,2,0,3,3,1,0,0,0,1,2,1,0,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4845,5607,6805,6885,4417,6683,5543,6070,4857,3506,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4459,7027,6621,5124,4629,6905,5775,6026,5162,3899,0,0,0,0,1,0,1,1,2,2,0,1,5,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,1,1,0,0,1,1,0,3,0,1,0,0,0,1,0,0,0,0,0,1
7150,7868,6767,6857,4996,7198,4677,5065,5087,3776,4,1,2,0,0,1,1,1,2,0,2,2,0,0,1,0,1,1,2,1,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5771,5405,5929,6385,3540,4456,4856,5038,4541,4761,2,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6850,5790,5227,5835,4215,6770,6807,6557,4428,3907,2,3,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4310,6141,6684,4960,3866,5913,5780,4689,5218,4553,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4959,6308,5501,5674,4749,7002,6778,5076,4377,3601,2,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6977,6694,6297,5267,3271,4163,6363,5872,7457,3991,2,2,0,0,0,0,1,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,3,2,0,0,0,0,1
6529,4943,7285,8099,4931,6525,6057,5192,4672,3614,2,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,2,1,2,2,0,0,0,2,1,3,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0
5543,5486,5229,6510,4549,5998,5339,5411,5587,3467,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
3986,5508,6255,5804,3238,5421,5113,5493,6319,3754,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0
6979,7145,6156,5975,5196,5391,4808,4943,4719,3121,3,1,0,0,0,2,0,1,0,2,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4964,6486,6839,5168,3394,6805,5484,5193,5635,3668,0,1,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2,1,0,1,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0
6118,6222,4795,5054,3289,4408,5196,5391,4868,3876,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0
5348,6253,6105,6598,5480,6196,4969,5052,5879,3362,0,1,1,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,2,0,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0
5277,6280,7284,5061,4505,6246,5352,4148,5970,6052,1,1,0,0,0,1,0,0,1,0,0,1,4,0,0,0,1,0,1,0,0,0,1,1,0,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,2
5112,6543,6005,5249,3350,5980,7493,4112,4818,3827,0,1,0,0,0,2,1,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4197,5270,3979,6977,5443,6148,8990,5142,4799,4519,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,3,0,0,0,0,3,3,4,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4828,4966,5411,6663,3947,7194,5385,5872,4957,4466,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
4552,5977,5346,5170,3746,4903,6588,5198,5616,3779,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1
7132,5115,7333,5120,3296,5681,5196,4353,6369,4172,2,2,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
4996,6474,5453,8748,4323,6136,4968,4826,4495,3384,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,5,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5782,6551,6304,6944,4347,4493,6125,5884,4276,3404,3,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5424,5275,5343,5094,3351,4448,6087,5321,4531,3458,2,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3957,5349,5699,6568,4277,5081,7872,5759,6983,5943,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,0,3,2
7170,6427,5644,6592,4859,4564,5811,5539,5606,5030,2,1,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,2,2,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0,1,0,2,1,1,0,0,0,0,2,1,0,1,1,0,0
5487,6443,4191,7079,3496,6066,6918,6427,4481,3738,0,2,0,0,0,1,1,2,1,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,1,1,0,1,3,1,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,2
6653,5661,5747,5930,4048,4651,5053,6315,4318,2904,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
5858,6064,6858,8519,6183,4904,7376,6493,5018,4960,4,0,0,0,1,0,1,2,1,0,1,1,2,0,2,0,2,0,2,3,0,0,0,1,0,0,0,1,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1
